26,6,17,0,0,98,0, 0:00:07
26,6,17,0,0,98,0, 0:00:17
26,6,17,0,0,98,0, 0:00:27
26,6,17,0,0,98,0, 0:00:37
26,6,17,0,0,98,0, 0:00:47
26,6,17,0,0,98,0, 0:00:57
26,6,17,0,0,98,0, 0:01:07
26,6,17,0,0,98,0, 0:01:17
26,6,17,0,0,98,0, 0:01:27
26,6,17,0,0,98,0, 0:01:37
26,6,17,0,0,98,0, 0:01:47
26,6,17,0,0,98,0, 0:01:57
26,6,17,0,0,98,0, 0:02:07
26,6,17,0,0,98,0, 0:02:17
26,6,17,0,0,98,0, 0:02:27
26,6,17,0,0,98,0, 0:02:37
26,6,17,0,0,98,0, 0:02:48
26,6,17,0,0,98,0, 0:02:58
26,6,17,0,0,98,0, 0:03:08
26,6,17,0,0,98,0, 0:03:18
26,6,17,0,0,98,0, 0:03:28
26,6,17,0,0,98,0, 0:03:38
26,6,17,0,0,98,0, 0:03:48
26,6,17,0,0,98,0, 0:03:58
26,6,17,0,0,98,0, 0:04:08
26,6,17,0,0,98,0, 0:04:18
26,6,17,1,0,98,0, 0:04:28
26,6,17,0,0,98,0, 0:04:38
26,6,17,0,0,98,0, 0:04:48
26,6,17,0,0,98,0, 0:04:58
26,6,17,0,0,98,0, 0:05:08
26,6,17,0,0,98,0, 0:05:18
26,6,17,0,0,98,0, 0:05:28
26,6,17,0,0,98,0, 0:05:38
26,6,17,0,0,98,0, 0:05:49
26,6,17,0,0,98,0, 0:05:59
26,6,17,0,0,98,0, 0:06:09
26,6,17,0,0,98,0, 0:06:19
26,6,17,0,0,98,0, 0:06:29
26,6,17,0,0,98,0, 0:06:39
26,6,17,0,0,98,0, 0:06:49
26,6,17,0,0,98,0, 0:06:59
26,6,17,0,0,98,0, 0:07:09
26,6,17,0,0,98,0, 0:07:19
26,6,17,0,0,98,0, 0:07:29
26,6,17,0,0,98,0, 0:07:39
26,6,17,0,0,98,0, 0:07:49
26,6,17,0,0,98,0, 0:07:59
26,6,17,0,0,98,0, 0:08:09
26,6,17,0,0,98,0, 0:08:19
26,6,17,0,0,97,0, 0:08:29
26,6,17,0,0,97,0, 0:08:40
26,6,17,0,0,98,0, 0:08:50
26,6,17,0,0,98,0, 0:09:00
26,6,17,0,0,97,0, 0:09:10
26,6,17,0,0,97,0, 0:09:20
26,6,17,0,0,97,0, 0:09:30
26,6,17,0,0,92,0, 0:09:40
26,6,17,0,0,95,0, 0:09:50
26,6,17,0,0,95,0, 0:10:00
26,6,17,1,0,94,0, 0:10:10
26,6,17,0,0,94,0, 0:10:20
26,6,17,0,0,94,0, 0:10:30
26,6,17,0,0,94,0, 0:10:40
26,6,17,0,0,94,0, 0:10:50
26,6,17,0,0,94,0, 0:11:00
26,6,17,0,0,95,0, 0:11:10
26,6,17,0,0,95,0, 0:11:20
26,6,17,0,0,95,0, 0:11:31
26,6,17,0,0,95,0, 0:11:41
26,6,17,0,0,95,0, 0:11:51
26,6,17,0,0,95,0, 0:12:01
26,6,17,0,0,95,0, 0:12:11
26,6,17,0,0,96,0, 0:12:21
26,6,17,0,0,95,0, 0:12:31
26,6,17,0,0,95,0, 0:12:41
26,6,17,0,0,95,0, 0:12:51
26,6,17,0,0,96,0, 0:13:01
26,6,17,0,0,96,0, 0:13:11
26,6,17,0,0,96,0, 0:13:21
26,6,17,0,0,96,0, 0:13:31
26,6,17,0,0,96,0, 0:13:41
26,6,17,0,0,96,0, 0:13:51
26,6,17,0,0,96,0, 0:14:01
26,6,17,0,0,95,1, 0:14:11
26,6,17,0,0,95,0, 0:14:21
26,6,17,0,0,96,0, 0:14:31
26,6,17,0,0,96,0, 0:14:42
26,6,17,0,0,96,0, 0:14:52
26,6,17,0,0,96,0, 0:15:02
26,6,17,0,0,96,0, 0:15:12
26,6,17,0,0,96,0, 0:15:22
26,6,17,0,0,96,0, 0:15:32
26,6,17,0,0,96,0, 0:15:42
26,6,17,0,0,96,0, 0:15:52
26,6,17,0,0,96,0, 0:16:02
26,6,17,0,0,95,0, 0:16:12
26,6,17,0,0,96,0, 0:16:22
26,6,17,0,0,96,0, 0:16:32
26,6,17,0,0,96,0, 0:16:42
26,6,17,0,0,96,0, 0:16:52
26,6,17,0,0,95,0, 0:17:02
26,6,17,0,0,96,0, 0:17:12
26,6,17,0,0,96,0, 0:17:22
26,6,17,0,0,96,0, 0:17:32
26,6,17,0,0,95,0, 0:17:42
26,6,17,0,0,96,0, 0:17:53
26,6,17,0,0,97,1, 0:18:03
26,6,17,0,0,97,0, 0:18:13
26,6,17,0,0,97,0, 0:18:23
26,6,17,0,0,97,0, 0:18:33
26,6,17,0,0,97,0, 0:18:43
26,6,17,0,0,97,0, 0:18:53
26,6,17,0,0,97,0, 0:19:03
26,6,17,0,0,96,0, 0:19:13
26,6,17,0,0,96,0, 0:19:23
26,6,17,0,0,97,0, 0:19:33
26,6,17,1,0,97,0, 0:19:43
26,6,17,0,0,97,0, 0:19:53
26,6,17,0,0,97,0, 0:20:03
26,6,17,0,0,97,0, 0:20:13
26,6,17,0,0,97,0, 0:20:23
26,6,17,0,0,97,0, 0:20:33
26,6,17,0,0,97,0, 0:20:43
26,6,17,0,0,97,0, 0:20:54
26,6,17,0,0,96,0, 0:21:04
26,6,17,0,0,96,0, 0:21:14
26,6,17,0,0,97,0, 0:21:24
26,6,17,0,0,97,0, 0:21:34
26,6,17,0,0,96,0, 0:21:44
26,6,17,0,0,96,0, 0:21:54
26,6,17,0,0,97,0, 0:22:04
26,6,17,0,0,96,0, 0:22:14
26,6,17,0,0,97,0, 0:22:24
26,6,17,0,0,97,0, 0:22:34
26,6,17,0,0,97,0, 0:22:44
26,6,17,0,0,97,0, 0:22:54
26,6,17,0,0,97,0, 0:23:04
26,6,17,0,0,96,0, 0:23:14
26,6,17,0,0,97,0, 0:23:24
26,6,17,0,0,96,0, 0:23:34
26,6,17,0,0,97,0, 0:23:44
26,6,17,0,0,96,0, 0:23:54
26,6,17,0,0,97,0, 0:24:04
26,6,17,0,0,97,0, 0:24:14
26,6,17,0,0,96,0, 0:24:25
26,6,17,0,0,97,0, 0:24:35
26,6,17,0,0,97,0, 0:24:45
26,6,17,0,0,96,0, 0:24:55
26,6,17,0,0,97,0, 0:25:05
26,6,17,0,0,96,0, 0:25:15
26,6,17,0,0,97,0, 0:25:25
26,6,17,0,0,97,0, 0:25:35
26,6,17,0,0,97,0, 0:25:45
26,6,17,0,0,96,0, 0:25:55
26,6,17,0,0,96,0, 0:26:05
26,6,17,0,0,96,0, 0:26:15
26,6,17,0,0,96,0, 0:26:25
26,6,17,0,0,97,0, 0:26:35
26,6,17,0,0,97,0, 0:26:45
26,6,17,0,0,96,0, 0:26:55
26,6,17,0,0,96,0, 0:27:05
26,6,17,0,0,97,0, 0:27:15
26,6,17,0,0,97,0, 0:27:25
26,6,17,0,0,97,0, 0:27:36
26,6,17,0,0,96,0, 0:27:46
26,6,17,0,0,96,0, 0:27:56
26,6,17,0,0,97,0, 0:28:06
26,6,17,0,0,97,0, 0:28:16
26,6,17,0,0,97,0, 0:28:26
26,6,17,0,0,97,0, 0:28:36
26,6,17,0,0,97,0, 0:28:46
26,6,17,0,0,98,0, 0:28:56
26,6,17,0,0,97,0, 0:29:06
