26,6,17,0,0,81,0, 0:00:07
26,6,17,0,0,81,0, 0:00:17
26,6,17,0,0,81,0, 0:00:27
26,6,17,0,0,81,0, 0:00:37
26,6,17,0,0,81,0, 0:00:47
26,6,17,0,0,81,0, 0:00:57
26,6,17,0,0,81,0, 0:01:07
26,6,17,0,0,81,0, 0:01:17
26,6,17,0,0,81,0, 0:01:27
26,6,17,0,0,81,0, 0:01:37
26,6,17,0,0,81,0, 0:01:47
26,6,17,0,0,81,0, 0:01:57
26,6,17,0,0,81,0, 0:02:07
26,6,17,0,0,81,0, 0:02:17
26,6,17,0,0,81,0, 0:02:27
26,6,17,0,0,81,0, 0:02:37
26,6,17,0,0,81,0, 0:02:47
26,6,17,0,0,81,0, 0:02:57
26,6,17,2,0,80,0, 0:03:07
26,6,17,0,0,81,0, 0:03:17
26,6,17,0,0,81,0, 0:03:28
26,6,17,0,0,81,0, 0:03:38
26,6,17,0,0,81,0, 0:03:48
26,6,17,0,0,80,0, 0:03:58
26,6,17,0,0,81,0, 0:04:08
26,6,17,0,0,81,0, 0:04:18
26,6,17,1,0,81,0, 0:04:28
26,6,17,0,0,81,0, 0:04:38
26,6,17,1,0,81,0, 0:04:48
26,6,17,0,0,81,0, 0:04:58
26,6,17,1,0,81,0, 0:05:08
26,6,17,0,0,81,0, 0:05:18
26,6,17,0,0,81,0, 0:05:28
26,6,17,0,0,81,0, 0:05:38
26,6,17,0,0,82,0, 0:05:48
26,6,17,0,0,82,0, 0:05:58
26,6,17,0,0,81,0, 0:06:08
26,6,17,0,0,81,0, 0:06:18
26,6,17,0,0,82,0, 0:06:29
26,6,17,1,0,81,0, 0:06:39
26,6,17,0,0,81,0, 0:06:49
26,6,17,0,0,81,0, 0:06:59
26,6,17,0,0,81,0, 0:07:09
26,6,17,0,0,81,0, 0:07:19
26,6,17,0,0,81,0, 0:07:29
26,6,17,1,0,81,0, 0:07:39
26,6,17,0,0,81,0, 0:07:49
26,6,17,0,0,81,0, 0:07:59
26,6,17,0,0,81,0, 0:08:09
26,6,17,0,0,81,0, 0:08:19
26,6,17,0,0,82,0, 0:08:29
26,6,17,0,0,82,0, 0:08:39
26,6,17,1,0,81,0, 0:08:49
26,6,17,0,0,81,0, 0:08:59
26,6,17,0,0,81,0, 0:09:09
26,6,17,0,0,81,0, 0:09:19
26,6,17,0,0,81,0, 0:09:29
26,6,17,0,0,81,0, 0:09:39
26,6,17,0,0,81,0, 0:09:50
26,6,17,0,0,81,0, 0:10:00
26,6,17,0,0,81,0, 0:10:10
26,6,17,0,0,81,0, 0:10:20
26,6,17,0,0,81,0, 0:10:30
26,6,17,0,0,82,0, 0:10:40
26,6,17,0,0,81,0, 0:10:50
26,6,17,0,0,81,0, 0:11:00
26,6,17,0,0,82,0, 0:11:10
26,6,17,0,0,82,0, 0:11:20
26,6,17,0,0,81,0, 0:11:30
26,6,17,0,0,81,0, 0:11:40
26,6,17,0,0,81,0, 0:11:50
26,6,17,0,0,81,0, 0:12:00
26,6,17,0,0,81,0, 0:12:10
26,6,17,0,0,81,0, 0:12:20
26,6,17,0,0,81,0, 0:12:30
26,6,17,0,0,81,0, 0:12:41
26,6,17,0,0,81,0, 0:12:51
26,6,17,0,0,81,0, 0:13:01
26,6,17,0,0,81,0, 0:13:11
26,6,17,0,0,81,0, 0:13:21
26,6,17,0,0,81,0, 0:13:31
26,6,17,0,0,82,0, 0:13:41
26,6,17,0,0,81,0, 0:13:51
26,6,17,0,0,82,0, 0:14:01
26,6,17,0,0,82,0, 0:14:11
26,6,17,0,0,82,0, 0:14:21
26,6,17,0,0,82,0, 0:14:31
26,6,17,0,0,82,0, 0:14:41
26,6,17,0,0,81,0, 0:14:51
26,6,17,0,0,81,0, 0:15:01
26,6,17,0,0,81,0, 0:15:11
26,6,17,0,0,81,0, 0:15:21
26,6,17,0,0,81,0, 0:15:31
26,6,17,0,0,80,0, 0:15:41
26,6,17,0,0,81,0, 0:15:52
26,6,17,0,0,81,0, 0:16:02
26,6,17,0,0,81,0, 0:16:12
26,6,17,0,0,81,0, 0:16:22
